return_id,transaction_id,customer_id,product_id,return_date,reason,refund_amount_usd,restocked
RET01781,TXN025655,CUST00933,PROD0005,2022-08-13,not_as_described,55.75,True
RET01782,TXN025658,CUST01017,PROD0157,2022-05-17,not_as_described,27.03,True
RET01783,TXN025695,CUST00781,PROD0468,2024-03-27,not_as_described,988.74,True
RET01784,TXN025730,CUST02551,PROD0246,2022-09-26,defective,642.72,True
RET01785,TXN025750,CUST06260,PROD0055,2024-09-07,wrong_item,188.93,True
RET01786,TXN025759,CUST03247,PROD0276,2023-02-26,not_as_described,750.97,True
RET01787,TXN025802,CUST07133,PROD0104,2024-05-11,late_delivery,59.58,False
RET01788,TXN025808,CUST03930,PROD0440,2023-07-01,defective,179.1,True
RET01789,TXN025819,CUST04633,PROD0304,2023-07-06,changed_mind,1041.88,False
RET01790,TXN025851,CUST02880,PROD0004,2022-08-21,changed_mind,2490.63,True
RET01791,TXN025894,CUST03794,PROD0285,2023-09-04,not_as_described,203.12,True
RET01792,TXN025929,CUST00785,PROD0045,2022-11-25,wrong_item,552.16,True
RET01793,TXN025930,CUST03532,PROD0274,2022-07-01,not_as_described,142.86,False
RET01794,TXN025934,CUST00246,PROD0276,2023-09-10,changed_mind,790.5,True
RET01795,TXN025981,CUST07615,PROD0117,2022-11-29,defective,53.5,True
RET01796,TXN026000,CUST04461,PROD0397,2024-05-29,defective,96.36,True
RET01797,TXN026010,CUST00072,PROD0320,2023-09-24,changed_mind,534.4,True
RET01798,TXN026030,CUST00200,PROD0091,2022-05-24,changed_mind,117.94,False
RET01799,TXN026044,CUST00933,PROD0017,2023-07-29,wrong_item,237.2,True
RET01800,TXN026053,CUST00476,PROD0061,2024-03-13,not_as_described,163.89,True
RET01801,TXN026057,CUST01192,PROD0107,2022-08-17,late_delivery,524.12,True
RET01802,TXN026091,CUST02752,PROD0326,2023-04-21,not_as_described,180.57,True
RET01803,TXN026124,CUST01401,PROD0354,2022-11-14,wrong_item,37.56,True
RET01804,TXN026133,CUST07467,PROD0358,2023-12-29,wrong_item,398.97,True
RET01805,TXN026145,CUST03391,PROD0447,2023-11-24,not_as_described,40.62,False
RET01806,TXN026149,CUST00643,PROD0280,2024-07-09,not_as_described,242.96,False
RET01807,TXN026152,CUST00785,PROD0085,2022-09-16,changed_mind,254.43,True
RET01808,TXN026166,CUST01429,PROD0125,2022-04-16,defective,670.1,False
RET01809,TXN026177,CUST05248,PROD0084,2023-06-23,wrong_item,83.48,True
RET01810,TXN026198,CUST03428,PROD0256,2023-11-22,wrong_item,96.59,True
RET01811,TXN026207,CUST01713,PROD0271,2022-09-21,changed_mind,64.1,True
RET01812,TXN026208,CUST04065,PROD0403,2023-10-30,changed_mind,27.48,False
RET01813,TXN026215,CUST05362,PROD0047,2022-04-17,changed_mind,382.3,True
RET01814,TXN026221,CUST00264,PROD0195,2023-05-11,wrong_item,159.01,True
RET01815,TXN026245,CUST01366,PROD0023,2023-07-02,not_as_described,153.22,False
RET01816,TXN026262,CUST05436,PROD0305,2024-05-04,not_as_described,465.37,True
RET01817,TXN026337,CUST00785,PROD0173,2024-02-20,not_as_described,385.22,False
RET01818,TXN026364,CUST05189,PROD0038,2022-12-23,changed_mind,323.18,False
RET01819,TXN026368,CUST07169,PROD0026,2024-01-15,defective,115.81,True
RET01820,TXN026370,CUST05981,PROD0418,2023-06-04,wrong_item,14.98,True
RET01821,TXN026373,CUST05503,PROD0172,2023-11-16,wrong_item,16.34,True
RET01822,TXN026375,CUST07068,PROD0324,2023-06-11,defective,238.96,True
RET01823,TXN026394,CUST06435,PROD0406,2023-08-31,wrong_item,35.99,False
RET01824,TXN026415,CUST01645,PROD0246,2023-01-28,late_delivery,160.68,True
RET01825,TXN026419,CUST01593,PROD0037,2023-08-24,wrong_item,89.6,True
RET01826,TXN026420,CUST04180,PROD0318,2025-01-03,defective,2759.21,False
RET01827,TXN026423,CUST06873,PROD0234,2022-09-10,changed_mind,364.26,True
RET01828,TXN026430,CUST03000,PROD0460,2024-06-30,defective,38.18,False
RET01829,TXN026446,CUST03131,PROD0028,2022-12-30,late_delivery,324.61,True
RET01830,TXN026461,CUST05189,PROD0415,2024-03-26,changed_mind,176.06,True
RET01831,TXN026471,CUST00485,PROD0372,2023-04-12,defective,68.35,True
RET01832,TXN026475,CUST04805,PROD0453,2025-01-14,defective,1401.46,True
RET01833,TXN026487,CUST03623,PROD0388,2024-08-21,changed_mind,113.28,True
RET01834,TXN026497,CUST05189,PROD0330,2024-07-27,not_as_described,43.62,True
RET01835,TXN026506,CUST01085,PROD0453,2023-11-12,defective,934.31,False
RET01836,TXN026518,CUST00235,PROD0415,2023-09-06,not_as_described,926.65,False
RET01837,TXN026536,CUST01067,PROD0055,2024-02-25,wrong_item,160.59,True
RET01838,TXN026537,CUST05880,PROD0119,2023-05-27,not_as_described,385.28,True
RET01839,TXN026548,CUST03179,PROD0144,2024-06-15,not_as_described,176.77,True
RET01840,TXN026561,CUST04151,PROD0164,2022-11-17,defective,886.35,False
RET01841,TXN026570,CUST04121,PROD0066,2022-07-20,changed_mind,432.56,True
RET01842,TXN026585,CUST07823,PROD0376,2023-07-22,wrong_item,385.42,False
RET01843,TXN026586,CUST06136,PROD0069,2024-09-11,not_as_described,472.19,False
RET01844,TXN026619,CUST00264,PROD0324,2024-08-30,wrong_item,113.51,True
RET01845,TXN026671,CUST06822,PROD0188,2024-04-06,wrong_item,762.55,True
RET01846,TXN026674,CUST07383,PROD0303,2023-04-30,changed_mind,727.4,False
RET01847,TXN026695,CUST01061,PROD0344,2023-06-15,changed_mind,972.14,False
RET01848,TXN026698,CUST05951,PROD0021,2022-09-16,defective,259.93,True
RET01849,TXN026704,CUST06840,PROD0353,2024-12-28,late_delivery,404.42,False
RET01850,TXN026717,CUST05912,PROD0052,2023-05-16,not_as_described,188.38,True
RET01851,TXN026729,CUST01593,PROD0289,2022-02-19,changed_mind,700.05,False
RET01852,TXN026764,CUST04750,PROD0149,2022-10-07,defective,1345.0,True
RET01853,TXN026774,CUST00417,PROD0180,2022-08-18,defective,21.27,False
RET01854,TXN026815,CUST06413,PROD0048,2022-05-03,changed_mind,100.61,True
RET01855,TXN026833,CUST01696,PROD0081,2024-11-10,wrong_item,342.24,False
RET01856,TXN026855,CUST03598,PROD0173,2024-04-01,defective,1621.96,True
RET01857,TXN026870,CUST00709,PROD0345,2023-10-10,changed_mind,903.34,True
RET01858,TXN026871,CUST06327,PROD0022,2023-08-26,defective,24.41,False
RET01859,TXN026877,CUST02491,PROD0482,2024-04-26,not_as_described,328.63,True
RET01860,TXN026880,CUST00764,PROD0025,2022-11-10,changed_mind,78.92,True
RET01861,TXN026900,CUST01048,PROD0127,2023-12-02,wrong_item,489.14,False
RET01862,TXN026907,CUST03123,PROD0056,2024-01-24,not_as_described,168.75,True
RET01863,TXN026932,CUST06526,PROD0157,2022-08-10,defective,51.36,False
RET01864,TXN026935,CUST04941,PROD0459,2022-12-05,changed_mind,652.08,True
RET01865,TXN026936,CUST07732,PROD0248,2023-12-03,wrong_item,131.83,True
RET01866,TXN026950,CUST04242,PROD0394,2025-01-14,defective,110.29,False
RET01867,TXN026954,CUST06987,PROD0357,2022-04-06,defective,188.22,True
RET01868,TXN026965,CUST03425,PROD0276,2024-11-04,defective,790.5,True
RET01869,TXN027000,CUST06544,PROD0195,2022-05-19,changed_mind,502.14,True
RET01870,TXN027019,CUST06053,PROD0211,2024-07-16,defective,218.07,True
RET01871,TXN027044,CUST05002,PROD0456,2023-05-29,changed_mind,1137.52,False
RET01872,TXN027053,CUST02208,PROD0247,2023-11-30,wrong_item,296.6,False
RET01873,TXN027056,CUST04759,PROD0370,2023-11-28,changed_mind,415.33,True
RET01874,TXN027057,CUST05467,PROD0319,2024-11-27,wrong_item,383.29,True
RET01875,TXN027065,CUST03408,PROD0195,2024-05-28,defective,79.51,True
RET01876,TXN027089,CUST05248,PROD0130,2022-10-17,defective,102.89,True
RET01877,TXN027104,CUST00646,PROD0466,2023-03-29,late_delivery,309.62,True
RET01878,TXN027128,CUST07714,PROD0330,2022-09-18,late_delivery,65.43,True
RET01879,TXN027153,CUST03053,PROD0353,2024-05-16,not_as_described,384.2,True
RET01880,TXN027171,CUST01927,PROD0324,2022-04-06,not_as_described,113.51,False
RET01881,TXN027190,CUST04063,PROD0339,2023-02-14,defective,3087.9,False
RET01882,TXN027200,CUST02309,PROD0055,2024-09-02,wrong_item,151.14,True
RET01883,TXN027223,CUST07101,PROD0445,2023-03-10,defective,539.44,True
RET01884,TXN027240,CUST00440,PROD0213,2023-03-14,not_as_described,45.16,True
RET01885,TXN027244,CUST00424,PROD0352,2023-04-29,not_as_described,79.76,True
RET01886,TXN027260,CUST04378,PROD0331,2023-04-13,wrong_item,246.64,False
RET01887,TXN027277,CUST04573,PROD0247,2022-02-05,not_as_described,312.21,False
RET01888,TXN027281,CUST05369,PROD0378,2025-01-01,not_as_described,435.46,True
RET01889,TXN027292,CUST07603,PROD0031,2024-08-18,defective,207.54,False
RET01890,TXN027315,CUST07467,PROD0338,2024-11-25,changed_mind,139.3,True
RET01891,TXN027343,CUST07083,PROD0109,2023-01-03,changed_mind,549.99,False
RET01892,TXN027364,CUST00154,PROD0200,2024-05-21,late_delivery,1672.91,True
RET01893,TXN027374,CUST05478,PROD0472,2024-08-04,changed_mind,151.22,True
RET01894,TXN027383,CUST04708,PROD0420,2024-10-22,not_as_described,972.38,False
RET01895,TXN027394,CUST05108,PROD0486,2022-03-30,changed_mind,120.1,False
RET01896,TXN027396,CUST05850,PROD0055,2022-07-30,not_as_described,897.42,True
RET01897,TXN027424,CUST01603,PROD0370,2023-01-15,not_as_described,1245.99,False
RET01898,TXN027444,CUST07277,PROD0080,2022-04-02,changed_mind,93.07,True
RET01899,TXN027454,CUST02043,PROD0061,2022-10-10,not_as_described,163.89,False
RET01900,TXN027471,CUST01836,PROD0340,2023-12-12,wrong_item,121.87,True
RET01901,TXN027495,CUST00785,PROD0254,2024-04-11,not_as_described,183.01,True
RET01902,TXN027529,CUST06646,PROD0105,2023-01-26,wrong_item,224.51,True
RET01903,TXN027538,CUST01363,PROD0068,2022-05-30,not_as_described,500.38,True
RET01904,TXN027543,CUST05257,PROD0460,2023-11-18,defective,102.48,True
RET01905,TXN027563,CUST03910,PROD0391,2023-11-23,defective,255.45,True
RET01906,TXN027580,CUST03995,PROD0454,2023-10-17,not_as_described,27.46,True
RET01907,TXN027602,CUST02903,PROD0168,2024-12-09,changed_mind,1490.85,False
RET01908,TXN027618,CUST03936,PROD0050,2023-07-29,not_as_described,201.68,True
RET01909,TXN027625,CUST02474,PROD0117,2024-12-27,wrong_item,14.86,False
RET01910,TXN027633,CUST03748,PROD0311,2023-12-24,wrong_item,645.81,True
RET01911,TXN027635,CUST01579,PROD0347,2024-01-04,wrong_item,266.22,False
RET01912,TXN027665,CUST03286,PROD0175,2023-03-12,not_as_described,111.13,True
RET01913,TXN027683,CUST04121,PROD0314,2022-11-23,not_as_described,222.98,False
RET01914,TXN027687,CUST01511,PROD0288,2024-11-15,defective,122.44,True
RET01915,TXN027710,CUST00982,PROD0174,2022-06-16,not_as_described,2143.52,False
RET01916,TXN027719,CUST01713,PROD0055,2024-03-30,wrong_item,1256.38,False
RET01917,TXN027733,CUST02514,PROD0474,2022-07-07,wrong_item,659.83,False
RET01918,TXN027745,CUST06783,PROD0246,2025-01-19,late_delivery,482.04,True
RET01919,TXN027746,CUST05374,PROD0331,2024-04-30,changed_mind,314.47,True
RET01920,TXN027749,CUST00465,PROD0412,2024-12-16,late_delivery,691.42,True
RET01921,TXN027766,CUST00549,PROD0036,2024-11-19,wrong_item,72.6,False
RET01922,TXN027774,CUST03813,PROD0376,2023-10-29,not_as_described,608.55,True
RET01923,TXN027789,CUST01635,PROD0314,2024-07-14,defective,495.52,False
RET01924,TXN027836,CUST07704,PROD0195,2024-10-05,not_as_described,75.32,True
RET01925,TXN027861,CUST00408,PROD0361,2022-03-15,not_as_described,929.05,True
RET01926,TXN027867,CUST01713,PROD0397,2023-09-28,defective,43.36,True
RET01927,TXN027869,CUST01906,PROD0449,2024-03-16,defective,601.59,True
RET01928,TXN027884,CUST00053,PROD0362,2024-05-11,wrong_item,22.07,False
RET01929,TXN027892,CUST03565,PROD0230,2022-01-05,not_as_described,34.66,True
RET01930,TXN027909,CUST03745,PROD0374,2022-05-10,changed_mind,532.99,True
RET01931,TXN027955,CUST07419,PROD0055,2024-12-11,changed_mind,188.93,True
RET01932,TXN027957,CUST06971,PROD0147,2022-06-14,not_as_described,231.3,True
RET01933,TXN027998,CUST02422,PROD0415,2024-11-08,changed_mind,185.33,True
RET01934,TXN028005,CUST05248,PROD0276,2022-09-25,not_as_described,1581.0,True
RET01935,TXN028012,CUST07050,PROD0094,2022-12-08,defective,23.24,True
RET01936,TXN028015,CUST05834,PROD0200,2025-01-03,late_delivery,209.11,True
RET01937,TXN028021,CUST01593,PROD0027,2024-12-19,wrong_item,248.16,True
RET01938,TXN028026,CUST05522,PROD0055,2023-10-14,not_as_described,188.93,True
RET01939,TXN028027,CUST02106,PROD0425,2023-04-20,defective,350.64,False
RET01940,TXN028032,CUST00933,PROD0173,2022-11-06,changed_mind,364.94,True
RET01941,TXN028034,CUST01974,PROD0055,2022-12-03,not_as_described,188.93,False
RET01942,TXN028056,CUST07467,PROD0330,2023-01-29,changed_mind,21.81,False
RET01943,TXN028058,CUST00770,PROD0454,2022-11-14,defective,64.62,False
RET01944,TXN028067,CUST02801,PROD0347,2023-01-09,changed_mind,532.44,True
RET01945,TXN028088,CUST00560,PROD0403,2022-11-03,changed_mind,26.11,True
RET01946,TXN028097,CUST01068,PROD0376,2024-01-02,not_as_described,202.85,True
RET01947,TXN028111,CUST05877,PROD0304,2022-08-18,defective,408.58,True
RET01948,TXN028117,CUST06263,PROD0055,2022-11-10,not_as_described,377.86,False
RET01949,TXN028124,CUST00785,PROD0492,2024-12-05,not_as_described,130.17,False
RET01950,TXN028126,CUST06788,PROD0190,2022-12-29,late_delivery,1001.13,True
RET01951,TXN028134,CUST04999,PROD0154,2023-02-02,changed_mind,135.98,True
RET01952,TXN028158,CUST00682,PROD0054,2023-09-09,not_as_described,210.66,False
RET01953,TXN028160,CUST05526,PROD0372,2022-11-14,not_as_described,273.39,True
RET01954,TXN028161,CUST00785,PROD0130,2022-08-13,changed_mind,92.06,True
RET01955,TXN028194,CUST07489,PROD0055,2024-05-06,not_as_described,188.93,True
RET01956,TXN028197,CUST07329,PROD0179,2024-01-08,defective,143.09,True
RET01957,TXN028247,CUST07339,PROD0396,2024-11-04,not_as_described,70.1,True
RET01958,TXN028252,CUST02915,PROD0265,2024-04-16,late_delivery,454.42,True
RET01959,TXN028258,CUST04119,PROD0226,2024-03-30,wrong_item,299.78,False
RET01960,TXN028300,CUST07309,PROD0459,2023-01-21,changed_mind,85.8,True
RET01961,TXN028304,CUST07718,PROD0215,2024-11-14,defective,490.08,False
RET01962,TXN028318,CUST04792,PROD0261,2023-02-20,not_as_described,602.49,True
RET01963,TXN028328,CUST03152,PROD0436,2023-01-18,defective,702.2,True
RET01964,TXN028333,CUST04946,PROD0390,2023-12-15,late_delivery,794.91,True
RET01965,TXN028349,CUST05900,PROD0215,2024-05-06,not_as_described,980.16,True
RET01966,TXN028356,CUST04130,PROD0333,2024-05-23,defective,5662.55,True
RET01967,TXN028362,CUST02228,PROD0057,2023-05-03,defective,132.63,True
RET01968,TXN028375,CUST07970,PROD0150,2025-01-15,changed_mind,1508.83,False
RET01969,TXN028380,CUST05434,PROD0090,2024-07-09,not_as_described,340.1,True
RET01970,TXN028382,CUST06762,PROD0249,2022-01-26,not_as_described,162.45,True
RET01971,TXN028402,CUST04803,PROD0083,2023-05-19,changed_mind,51.48,True
RET01972,TXN028409,CUST07655,PROD0034,2022-12-10,changed_mind,238.66,True
RET01973,TXN028421,CUST07836,PROD0430,2023-11-10,changed_mind,85.04,False
RET01974,TXN028430,CUST02574,PROD0012,2022-02-15,changed_mind,7288.5,True
RET01975,TXN028442,CUST00450,PROD0406,2022-10-06,not_as_described,20.11,True
RET01976,TXN028445,CUST04515,PROD0466,2024-12-18,defective,655.67,True
RET01977,TXN028466,CUST05248,PROD0176,2022-07-11,wrong_item,445.28,False
RET01978,TXN028468,CUST07140,PROD0017,2024-12-21,changed_mind,499.36,False
RET01979,TXN028469,CUST06588,PROD0286,2024-12-06,not_as_described,135.76,True
RET01980,TXN028490,CUST06583,PROD0032,2022-05-10,wrong_item,127.72,True
RET01981,TXN028517,CUST06533,PROD0486,2023-12-13,late_delivery,161.19,True
RET01982,TXN028529,CUST00607,PROD0209,2024-01-14,defective,735.58,True
RET01983,TXN028539,CUST00343,PROD0115,2023-12-14,wrong_item,1301.61,False
RET01984,TXN028549,CUST05561,PROD0091,2023-05-24,defective,117.94,True
RET01985,TXN028550,CUST03152,PROD0055,2023-01-07,changed_mind,377.86,True
RET01986,TXN028560,CUST00607,PROD0440,2023-05-06,changed_mind,282.8,False
RET01987,TXN028570,CUST03813,PROD0391,2022-04-24,wrong_item,268.9,True
RET01988,TXN028571,CUST05794,PROD0308,2023-09-03,wrong_item,379.41,False
RET01989,TXN028584,CUST03030,PROD0418,2023-08-30,changed_mind,14.23,True
RET01990,TXN028585,CUST07747,PROD0279,2024-04-01,defective,208.21,True
RET01991,TXN028607,CUST02247,PROD0325,2023-11-20,late_delivery,281.12,False
RET01992,TXN028618,CUST01130,PROD0342,2023-05-06,wrong_item,468.5,False
RET01993,TXN028626,CUST00052,PROD0171,2024-05-30,wrong_item,443.48,True
RET01994,TXN028635,CUST02356,PROD0021,2022-09-10,not_as_described,820.83,True
RET01995,TXN028648,CUST07655,PROD0021,2023-09-23,changed_mind,218.89,True
RET01996,TXN028657,CUST03451,PROD0253,2022-07-02,changed_mind,474.54,True
RET01997,TXN028667,CUST00734,PROD0491,2024-09-03,changed_mind,24.85,True
RET01998,TXN028670,CUST03339,PROD0336,2024-05-27,wrong_item,47.42,True
RET01999,TXN028674,CUST02429,PROD0019,2024-11-13,wrong_item,272.52,True
RET02000,TXN028729,CUST03672,PROD0118,2023-06-13,late_delivery,131.61,True
RET02001,TXN028737,CUST01713,PROD0419,2023-01-06,changed_mind,401.66,True
RET02002,TXN028759,CUST07835,PROD0280,2022-09-01,defective,271.54,False
RET02003,TXN028772,CUST05638,PROD0177,2022-11-07,late_delivery,723.27,True
RET02004,TXN028803,CUST03826,PROD0102,2024-01-25,late_delivery,199.18,True
RET02005,TXN028807,CUST02541,PROD0272,2024-11-21,wrong_item,82.71,True
RET02006,TXN028823,CUST05521,PROD0413,2022-08-31,defective,15.76,True
RET02007,TXN028828,CUST05674,PROD0330,2024-02-23,defective,65.43,True
RET02008,TXN028832,CUST01023,PROD0420,2024-12-23,changed_mind,923.76,True
RET02009,TXN028838,CUST00430,PROD0279,2024-11-12,not_as_described,208.21,True
RET02010,TXN028859,CUST07358,PROD0238,2024-09-07,wrong_item,284.4,True
RET02011,TXN028861,CUST02858,PROD0281,2024-08-06,defective,830.78,True
RET02012,TXN028891,CUST00362,PROD0223,2023-06-09,late_delivery,652.32,True
RET02013,TXN028900,CUST03742,PROD0075,2022-02-06,wrong_item,337.76,True
RET02014,TXN028903,CUST00950,PROD0039,2024-04-13,defective,60.03,True
RET02015,TXN028905,CUST04507,PROD0084,2023-05-31,wrong_item,92.75,True
RET02016,TXN028906,CUST00846,PROD0024,2023-07-26,defective,525.43,True
RET02017,TXN028993,CUST03000,PROD0289,2024-04-01,defective,560.04,True
RET02018,TXN029002,CUST06066,PROD0279,2024-07-06,defective,416.42,True
RET02019,TXN029005,CUST06483,PROD0117,2024-10-05,changed_mind,28.23,True
RET02020,TXN029013,CUST03124,PROD0124,2023-09-25,late_delivery,3149.5,True
RET02021,TXN029021,CUST03411,PROD0246,2024-02-27,wrong_item,610.58,False
RET02022,TXN029023,CUST05965,PROD0107,2024-12-08,not_as_described,582.36,True
RET02023,TXN029028,CUST01896,PROD0331,2024-04-10,late_delivery,295.97,True
RET02024,TXN029048,CUST04295,PROD0023,2023-06-05,defective,153.22,True
RET02025,TXN029057,CUST02880,PROD0164,2022-11-08,late_delivery,209.92,True
RET02026,TXN029071,CUST06035,PROD0428,2022-10-05,changed_mind,111.14,True
RET02027,TXN029074,CUST06510,PROD0040,2024-04-26,wrong_item,1695.12,True
RET02028,TXN029117,CUST03000,PROD0058,2024-06-12,changed_mind,263.7,True
RET02029,TXN029125,CUST06691,PROD0079,2024-03-18,defective,11.77,True
RET02030,TXN029126,CUST02726,PROD0028,2024-05-23,late_delivery,162.3,True
RET02031,TXN029164,CUST03268,PROD0232,2023-01-27,defective,250.7,True
RET02032,TXN029177,CUST00387,PROD0175,2023-06-28,changed_mind,696.03,False
RET02033,TXN029179,CUST03247,PROD0422,2022-11-22,changed_mind,1505.39,True
RET02034,TXN029182,CUST01809,PROD0240,2024-12-12,not_as_described,150.33,True
RET02035,TXN029192,CUST06263,PROD0384,2024-08-01,changed_mind,3078.27,True
RET02036,TXN029195,CUST03995,PROD0105,2023-11-29,wrong_item,224.51,False
RET02037,TXN029201,CUST00846,PROD0127,2024-06-06,wrong_item,546.69,False
RET02038,TXN029203,CUST06804,PROD0264,2024-02-02,changed_mind,1147.2,False
RET02039,TXN029228,CUST04239,PROD0046,2022-05-26,changed_mind,350.25,True
RET02040,TXN029239,CUST01951,PROD0474,2024-12-18,defective,164.96,False
RET02041,TXN029245,CUST07210,PROD0115,2022-12-04,not_as_described,3254.03,True
RET02042,TXN029262,CUST02580,PROD0116,2023-11-29,not_as_described,227.83,True
RET02043,TXN029273,CUST00282,PROD0019,2024-06-25,defective,136.26,True
RET02044,TXN029281,CUST06092,PROD0447,2024-09-04,wrong_item,50.77,True
RET02045,TXN029289,CUST05872,PROD0419,2023-01-05,defective,224.46,False
RET02046,TXN029296,CUST00785,PROD0421,2023-12-08,late_delivery,307.22,False
RET02047,TXN029304,CUST02308,PROD0282,2022-12-28,late_delivery,1525.8,True
RET02048,TXN029342,CUST01949,PROD0441,2024-04-16,wrong_item,884.17,True
RET02049,TXN029347,CUST06952,PROD0436,2024-06-27,wrong_item,126.4,True
RET02050,TXN029352,CUST00161,PROD0055,2025-01-05,late_delivery,566.79,False
RET02051,TXN029357,CUST06693,PROD0055,2025-01-08,not_as_described,188.93,False
RET02052,TXN029360,CUST01801,PROD0321,2024-04-24,defective,55.81,False
